venueId,latitude,longitude
l7248,40.677318,-73.986375
l9843,40.76988239,-73.95459494
l4901,40.74043789,-73.998375
l8592,40.71254458,-73.95799298
l9462,40.58997022,-73.97363355
l8715,40.8142271,-73.94076953
l5238,40.69837795,-73.90979485
l6550,40.71898133,-73.95813704
l235,40.77552918,-73.97142386
l8944,40.90430151,-74.07162666
l7909,40.80438938,-73.95530462
l6299,40.602004,-73.994322
l4884,40.59035715,-73.98456685
l4331,40.76502573,-73.97697961
l6888,40.76447914,-73.97557921
l9294,40.6744282,-73.80472929
l7234,40.77387897,-73.9517077
l1670,40.72351392,-74.22441245
l1254,40.73004245,-74.22056065
l3823,40.70185402,-73.92723799
l9061,40.69981163,-73.92268
l6424,40.747259,-73.985259
l6631,40.72173688,-74.04630959
l6405,40.715242,-73.966578
l5646,40.66521166,-73.94186034
l2246,40.75924836,-73.99605618
l8165,40.7372883,-74.00132428
l6953,40.65972455,-73.80353451
l2820,40.733212,-73.712695
l5073,40.67263892,-73.96990863
l9723,40.76502410000001,-73.97696813
l8909,40.82333661,-73.94284481
l2095,40.69739662,-74.01154518
l9140,40.70884861,-73.83048534
l8451,40.58356694,-73.98618221
l5130,40.73114507,-74.04147863
l3001,40.912369,-74.073662
l4594,40.73330764,-73.94017696
l2193,40.72927158,-73.85851241
l3763,40.68526485,-73.97782329
l6857,40.75951305,-73.98304939
l9031,40.66352266,-74.10731534
l1811,40.86590418,-73.89482953
l8629,40.927896,-73.9942818
l7954,40.7265758,-73.99180412
l7350,40.69324804,-74.01512861
l7447,40.72609793,-74.00069304
l9475,40.78588689,-73.98494563
l9089,40.73735399,-74.00049218
l6308,40.71880646,-73.99300887
l8623,40.90741525,-74.03162956
l9064,40.727192,-73.98812099999998
l1362,40.71532523,-74.00952456
l7140,40.70625036,-73.95353303
l4853,40.624326,-73.93889487
l9170,40.76389802,-73.77103562
l6259,40.77784419,-73.98017406
l4368,40.709917,-73.84729899999998
l6167,40.71535636,-73.95960014
l8539,40.71421087,-73.95611029
l966,40.7458043,-73.88307006
l6055,40.77125474,-73.95656374
l5055,40.89995265,-73.86681062
l8090,40.71916836,-73.99709344
l5376,40.67575609,-73.81898403
l9635,40.765582,-73.977672
l9840,40.76538021,-73.97785664
l6905,40.80591667,-73.88882643
l5699,40.58400345,-74.08587646
l5822,40.72849229999999,-74.21800421
l7920,40.79726156,-74.17684116
l8849,40.775236,-73.962882
l8816,40.79563045,-73.97126315
l5568,40.77357572,-73.9517077
l6357,40.76462798,-73.98814227
l9459,40.79803684,-74.14761933
l4580,40.71651731,-74.0946311
l3326,40.72801404,-73.99303757
l9373,40.74274613,-74.00865233
l7659,40.77487587,-73.95391761
l5283,40.84106126,-74.20727937
l9049,40.7231771,-73.95295501
l8101,40.75673368,-73.92996311
l9558,40.79587896,-73.94856211
l2324,40.70627746,-73.88307006
l7308,40.74187627,-73.97807008
l2657,40.80435689,-73.93747330000002
l140,40.72966217,-74.04763776
l8732,40.74090799,-74.00759073
l7993,40.72821462,-74.2203676
l6704,40.75879588,-73.97758223
l6635,40.77930656,-73.97365093
l9095,40.73275437,-74.00858347
l5863,40.74223564,-74.00048071
l7943,40.61742186,-74.03377533
l6664,40.69074895,-74.21809592
l7390,40.70461034,-74.00314341
l7060,40.735216,-73.98980300000002
l7521,40.66519866,-73.94254058
l8905,40.761653,-73.984462
l9982,40.68954229999999,-73.970955
l9666,40.94975204,-73.93010371
l4369,40.75321868,-73.8454628
l2567,40.74582838,-73.95688518
l7968,40.75593841,-73.942885
l1138,40.67602432,-73.81949756
l6980,40.74811467,-73.98749376
l535,40.92609036,-73.85365392
l8823,40.76087145,-73.98887973
l2239,40.82679441,-74.21639352
l756,40.73847801,-73.9904952
l2214,40.74852161,-73.99083958
l5368,40.70015937,-73.83304709
l4035,40.77514793,-73.90872122
l9108,40.75037104,-73.97325475
l4834,40.75382614,-73.99310644
l4760,40.879528,-73.991493
l5392,40.75381522,-73.98376911
l3073,40.77612993,-73.910881
l9218,40.78133828,-73.9603578
l8434,40.73724875,-74.03608555
l8873,40.76298857,-73.96849096
l7765,40.71092097,-73.88843598
l4024,40.804072,-73.96695077
l8142,40.76341371,-73.99444342
l6615,40.76188337,-73.9660344
l5072,40.69499419,-73.92605359
l4828,40.74643844,-74.05212133
l8328,40.80431885,-73.96637304
l9608,40.71511924,-74.01035662
l6956,40.73619896,-74.02917167
l9383,40.63172157,-73.97184284
l9658,40.74706189,-73.98133278
l8404,40.73013008,-73.99240629
l9748,40.76408453,-73.9704998
l7961,40.74318571,-73.95383725
l7730,40.83803484,-74.15475368
l6694,40.760278,-73.965457
l9520,40.709754,-73.84536
l2451,40.94972445,-73.87962189
l2960,40.74943137,-74.04763776
l7279,40.88263495,-74.01238511
l8152,40.78017836,-73.97501675
l7864,40.79532187,-73.94817178
l7231,40.86661207,-73.88100002
l2024,40.753464,-73.9908
l7797,40.797601,-73.699934
l9932,40.74132211,-74.00244905
l5790,40.797706,-73.700018
l8971,40.85510038,-73.82672333
l3855,40.81135695,-73.98144007
l8240,40.66198710000001,-73.73549223
l4660,40.78195703,-73.82981211
l8807,40.71816817,-74.01583672
l7369,40.74962362,-73.98347067
l2719,40.73216903,-73.99034603
l7992,40.72335598,-73.98553848
l9582,40.74611904,-73.99409351
l448,40.82161194,-73.91215452
l5158,40.72588469,-73.99244785
l2412,40.73186007,-74.06219535
l7689,40.73728011,-74.03725027
l3982,40.81309891,-74.00180054
l8648,40.69375239,-74.10357714
l8352,40.77806402,-73.97823078
l4880,40.73468783,-73.93803653
l7825,40.62087551,-74.03052004
l4344,40.75384252,-73.98741916
l3470,40.70840115,-74.00800963
l9567,40.75003555,-73.99246942
l6192,40.76488253,-73.97692221
l9472,40.74884254,-73.98438893
l7930,40.77784419,-73.98253441
l8718,40.75899294,-73.98167609999999
l8140,40.75755729,-73.83560296
l2519,40.7315477,-74.21958623
l4990,40.7613984,-73.98193359
l8156,40.92308161,-73.77277071
l2974,40.710421,-74.007762
l8730,40.725496,-73.989888
l9806,40.7114548,-73.98887973
l6080,40.72255507,-73.987872
l9406,40.82959189,-73.8477874
l412,40.82831493,-73.97712596
l6806,40.736982,-74.002197
l9179,40.74277689,-74.00063278
l8734,40.724671,-73.980181
l7128,40.774953,-73.95389899999998
l8034,40.73498502,-73.99324417
l9032,40.738275,-74.035961
l4409,40.91818249,-74.07540321
l9479,40.88214079,-74.04226479
l5850,40.74212065,-74.00765959
l8695,40.71976187,-73.96005359
l6982,40.76409631,-74.02021408
l8989,40.72316026,-73.99578646
l7054,40.74635155,-74.0008365
l7080,40.772271,-73.955686
l9833,40.71273004,-73.96238395
l3402,40.76400741,-73.98678786
l6830,40.733063,-74.00315
l7913,40.763775,-73.986059
l5513,40.67085653,-73.98502023
l7755,40.71891628,-73.99020553
l8464,40.75068531,-73.99144216
l3721,40.63715067,-73.967366
l8982,40.81546569,-73.95854473
l8525,40.615779,-73.99998000000002
l972,40.72171705,-73.8445247
l9214,40.78414789,-74.02238952
l7872,40.738781,-73.995726
l5378,40.72318834,-73.95962309999999
l7756,40.72696043,-73.98906051
l7809,40.7033506,-74.00626659
l6565,40.70104878,-74.01172757
l6440,40.705397,-73.9333863
l7469,40.85173713,-73.92832695
l7567,40.73522625,-73.99171829
l6784,40.72709616,-73.71373415
l3989,40.76071686,-73.91834636
l8837,40.72068894,-73.99787664
l7727,40.81993846,-73.91353242
l9434,40.90537187,-73.8546896
l9329,40.67881089,-73.97381147
l4045,40.85801019,-74.14769961
l9794,40.87742363,-74.11600426
l513,40.7150559,-73.94950349
l9708,40.71366078,-74.036338
l6358,40.75196555,-73.99857548
l8333,40.75455562,-74.00714636
l5272,40.7511542,-73.94573792
l4070,40.74120936,-73.95635605
l8991,40.721226,-73.994597
l3565,40.57683702,-73.98165136
l1556,40.93954446,-74.12166474
l5122,40.81338937,-73.93073806
l9746,40.864601,-73.890738
l1515,40.69402063,-73.9278275
l5900,40.85789903,-73.91451416
l453,40.70697756,-74.00999511
l9841,40.9099209,-74.074232
l6647,40.74471484,-74.15615156
l1077,40.59245498,-74.16285436
l7910,40.620238,-74.027384
l9335,40.77869397,-73.90225636
l7040,40.7348895,-73.81693574
l6551,40.76197305,-73.75841843
l6743,40.86958631,-73.9184618
l149,40.68383327,-73.93749474
l9952,40.73142716,-74.16186243
l3274,40.76214602,-73.96845818
l9446,40.75168135,-73.97256601
l2426,40.75645363,-73.98866452
l7844,40.71479208,-73.96650505
l3577,40.731154,-73.86071899999997
l6319,40.73857556,-73.98832798
l801,40.76620905,-73.92425537
l8560,40.70800279,-73.70354176
l8106,40.75174354,-73.83692265
l8147,40.70908991,-74.01031072
l7876,40.75814397,-74.00020525
l415,40.72852753,-74.0074817
l9483,40.6350428,-73.96280869
l4675,40.8732748,-73.88054639
l3696,40.864414,-73.961934
l8569,40.94946886,-74.10497189
l5684,40.57385221,-73.99035177
l6043,40.81731847,-73.91469214
l3933,40.75613514,-73.99784092
l6723,40.74234017,-73.99008204
l9933,40.78017078,-73.95513449
l7620,40.75700399,-73.9851178
l8723,40.75219868,-73.90962124
l9549,40.70925738,-74.006566
l7425,40.82577782,-74.23052242
l2530,40.74739874,-73.93213304
l8891,40.74247,-73.99767
l6967,40.70629486,-73.99711490000001
l8631,40.7407155,-73.99223413
l5372,40.777315,-73.977942
l8713,40.76077471,-73.82919312
l3767,40.68499609,-73.94186034
l8162,40.72347874,-73.99283097
l7435,40.70973400000001,-74.008903
l1912,40.79659549,-74.19749979
l9615,40.72171152,-74.00642583
l855,40.7546694,-73.84812355
l8232,40.7663784,-73.99178076
l1298,40.74899617,-74.21214029999999
l2949,40.7491622,-73.9065883
l9656,40.73512606,-73.87440216
l8747,40.71581655,-74.00619629
l4953,40.77962389,-73.95570849
l6762,40.73823413,-73.99227619
l3372,40.74928104,-74.05019940000003
l3895,40.75203644,-73.99116096
l8626,40.57162075,-73.98253441
l4630,40.73018571,-73.86310101
l9859,40.77384284,-73.96395664
l6457,40.70048858,-73.92922825
l7406,40.72238439,-73.79313679
l4779,40.70478901,-73.98833166
l9609,40.9142159,-74.05969411
l2473,40.88770033,-74.21476562
l3584,40.66745895,-74.10527927
l5157,40.75394966,-73.9917865
l5447,40.82137613,-73.9386945
l9258,40.72297375,-73.99492564
l6307,40.72599065,-74.00127837
l8061,40.76341371,-73.97764206
l1424,40.81142848,-74.19674308
l9025,40.81226893,-74.18628646
l6564,40.75876539,-73.97871494
l8627,40.75587553,-74.217196
l4228,40.75645383,-73.98297711
l8727,40.77507281,-73.95369375
l6802,40.72377066,-73.99690032
l7192,40.70305779,-73.98824215
l4854,40.72376558,-73.97913758
l2469,40.72435609,-73.99737239
l5978,40.66284899,-73.94562886
l9304,40.92587654,-73.96373537
l7668,40.93550161,-73.99772041
l9259,40.76614404,-73.91996384
l9927,40.70755917,-74.00799242
l5511,40.72746866,-73.78601321
l1532,40.80383638,-73.96740617
l2799,40.7576439,-73.98590326
l7883,40.707508,-74.002332
l6626,40.75610671,-73.92409595
l9332,40.69872008,-73.99237186
l84,40.8331652,-73.94186034
l4062,40.73471408,-73.99995804
l9922,40.84220516,-73.93913652
l3070,40.72412958,-73.80073403
l6198,40.62436285,-74.08063815
l7194,40.71630753,-74.01521692
l3089,40.8888685,-74.10844521
l4491,40.83872834,-73.85827696
l6281,40.75614854,-73.97156954
l5344,40.7207604,-73.98856122
l4358,40.72388896,-73.95048506
l8121,40.68203795,-73.98022804
l8120,40.72589988,-74.00858921
l8717,40.729616,-73.98697995
l3689,40.82770708,-73.94696633
l8686,40.73005969,-73.99107993
l1843,40.66336175,-73.85954899
l1766,40.66328945,-73.85417079
l5063,40.66338524,-73.85418802
l9686,40.76926428,-73.980968
l8319,40.58119633,-73.97148125
l3609,40.58114648,-73.970966
l4921,40.75577582,-73.69202145
l7408,40.72501209,-73.77161590000001
l2377,40.614733,-73.977274
l9207,40.76365397,-73.98520196
l1314,40.74181124,-73.98826279
l3776,40.69054151,-73.93374616
l8777,40.749886,-73.985876
l2654,40.6797999,-73.92130012
l5068,40.64973768,-73.88913649999998
l3357,40.69050658,-73.9335395
l5921,40.77605346,-73.91060438
l6976,40.70086195,-74.01152724
l5277,40.68648231,-73.93029028
l8418,40.71924214,-74.01035088
l8968,40.75402235,-73.96659689
l7683,40.69304083,-74.01655500000003
l5300,40.75227808,-74.00204161
l9895,40.86527398,-73.88175798
l8114,40.68702667,-73.97561364
l8266,40.78000524,-73.96890879
l5335,40.77970083,-73.95599549
l8749,40.73360968,-73.87111750000003
l7687,40.61516967,-73.97715753
l2851,40.60259049,-73.98887973
l9474,40.78851004,-73.78504231
l4996,40.73569746,-73.81249842
l7761,40.73545756,-74.00600692
l6364,40.7078076,-73.95590544
l6333,40.74211979,-73.88151169
l4295,40.70398501,-74.09881353
l9331,40.743684,-73.995922
l9324,40.7151523,-74.01477508
l4367,40.74403009,-73.98403885
l7702,40.72598511,-73.98968031
l9775,40.82726707,-73.94954368
l7156,40.67523533,-74.01666284
l4987,40.82639153,-73.94816604
l3865,40.76523701,-73.95760841
l4378,40.68178466,-73.98887973
l9870,40.68039832,-73.91444527
l9753,40.72111725,-74.04979207
l8857,40.72134149,-73.98887973
l1936,40.82731769,-73.94561738
l9595,40.76662365,-73.92212107
l7713,40.77933081,-74.05282699
l6444,40.73428321,-74.16419506
l617,40.7708529,-73.98486528
l461,40.7259,-74.005962
l7746,40.71271072,-74.007826
l9941,40.75553088,-74.21624472
l3298,40.85251321,-73.78934524
l1920,40.852661,-73.78941
l4155,40.7362294,-74.25023802
l5323,40.62882162,-74.00576017
l9885,40.66567683,-73.91771197
l9185,40.73622169,-73.99354833
l4188,40.76433414,-73.95784948
l6910,40.7542,-73.969
l9720,40.75955402,-73.97955081
l9633,40.74376342,-74.17600124
l8015,40.70876622,-73.95775191
l8625,40.70577037,-73.8175044
l9612,40.82655246,-73.95563387
l7911,40.6114489,-73.93837878
l6997,40.59811318,-73.93830415
l7612,40.78967100000001,-73.81406623
l4195,40.74506719,-74.21509234
l4587,40.69677842,-73.93549919
l6706,40.77988206,-73.802713
l9045,40.88105598,-73.87727906
l9901,40.67454487,-73.81025532
l5339,40.83530747,-73.84786606
l7154,40.67877338,-73.92159291
l7778,40.73697283,-73.9957922
l504,40.68990012,-73.93075528
l5406,40.71363019,-74.037256
l9934,40.763562,-73.98527800000002
l5819,40.8515918,-73.93062324
l5169,40.77818308,-73.98073883
l9122,40.70322888,-73.88450312
l6306,40.74774804,-74.00696524
l1963,40.74380844,-73.98298859
l1416,40.78229375,-74.00063278
l4568,40.73321324,-73.80445356
l1280,40.70477381,-73.94186034
l2468,40.82621864,-73.82426211
l7168,40.7689159,-73.9065883
l8773,40.74301101,-73.99104618
l8127,40.75467591,-73.99148234
l2980,40.74448452,-73.9834018
l2063,40.66353832,-73.93010371
l7091,40.71103443,-73.85624973
l9936,40.74057531,-73.98583889
l9577,40.80049112,-74.20470715
l3882,40.74508413,-73.99430585
l3904,40.78716215,-73.96537147
l1047,40.77040184,-73.98463726
l5597,40.77360313,-73.98270607
l7535,40.76130088,-73.97330761
l2335,40.81343117,-73.94186034
l6078,40.80107473,-73.96787108
l9929,40.810271500000006,-73.95165145
l9308,40.73811603,-73.98796436
l5296,40.72748642,-73.99062395
l8689,40.86798762,-74.11812338
l1175,40.82422152,-73.89264478
l5252,40.65927497,-73.80844588
l3425,40.823047,-73.975966
l8733,40.81827071,-73.9065883
l7014,40.85834038,-73.85546869
l873,40.69617272,-73.81249842
l3313,40.82815477,-73.972297
l4513,40.72150208,-73.84417534
l9058,40.72789404,-73.99885093
l3011,40.94082841,-73.83516071
l2728,40.75850534,-73.97038937
l4561,40.77411745,-73.87395426
l6127,40.6036396,-73.98076178
l6320,40.791647,-74.145696
l1958,40.7515,-74.166768
l4532,40.81341171,-74.00198364
l9351,40.74956495,-74.00928929
l3049,40.88257699,-74.05599955
l5849,40.64006,-73.98517740000001
l1070,40.75117964,-73.98341328
l1723,40.82831493,-73.97712596
l7693,40.773601,-73.95970799999998
l1067,40.88805429999999,-73.86043051
l8879,40.76298166,-73.97588339
l7380,40.72212005,-74.04680014
l2184,40.89636855,-73.85535958
l8922,40.72800078,-74.0358876
l8116,40.72931156,-74.04107715
l9912,40.78403182,-73.97774294
l738,40.73928284,-73.9065883
l5281,40.71878275,-73.98515223
l6605,40.74202224,-73.97764206
l7852,40.71977504,-74.04763776
l6538,40.71965625,-73.95596981
l5882,40.86122111,-73.97026062
l8719,40.73806883,-74.00411322
l5467,40.773069,-73.88606899999998
l3970,40.70413141,-74.18608189
l9455,40.85762800000001,-73.900257
l5697,40.85758799,-73.90039035
l7333,40.85700267,-73.90024107
l7110,40.70033604,-74.2035132
l6410,40.75135341,-74.00311232
l4882,40.76513699,-73.98681656
l9204,40.70605418,-73.92208663
l2299,40.67716004,-73.80491886
l1296,40.59225076,-74.16298624
l8541,40.58454566,-73.95999619
l1894,40.71637918,-73.96096945
l8622,40.57128332,-74.11812338
l9006,40.71149724,-73.95755101
l7071,40.77261188,-73.97016406
l9523,40.83564256,-73.94754036
l5089,40.72192027,-73.95813648
l7449,40.73880228,-73.99418533
l8220,40.72490112,-74.004951
l222,40.67295509,-73.87084187
l7774,40.872942,-74.15335627
l8609,40.68482347,-73.87130988
l3306,40.71500563,-73.83074965
l2695,40.72825069,-73.98465872
l9948,40.7459763,-73.98211623
l8778,40.7114172,-73.99216295
l7301,40.70606022,-73.79310232
l4253,40.82191335,-73.97825373
l6502,40.82141722,-73.97810876
l5399,40.88219093,-73.98537032
l8954,40.76574588,-73.74196776
l2987,40.75228597,-73.99172337
l3789,40.80492717,-73.96622955
l2343,40.76422632,-73.95678520000001
l6435,40.880731,-73.91002451
l3937,40.72844582,-74.0076828
l9790,40.715144,-73.99479000000002
l6049,40.80265496,-73.96423788
l9192,40.796964,-73.936181
l8693,40.76072942,-73.99024273
l9958,40.722618,-73.982991
l4016,40.67960154,-73.92159865
l7041,40.77797418,-73.92365456
l9557,40.80523481,-73.95361626
l1916,40.70735300000001,-74.004935
l5612,40.75776671,-73.9945354
l1187,40.7621704,-73.97281408
l1463,40.758454,-73.988858
l7776,40.70252015,-73.85502075
l8536,40.67626652,-73.97180266
l2458,40.82296794,-73.81960629999998
l4754,40.80117333,-74.01482821
l4088,40.93462184,-73.90129566
l3266,40.66979964,-73.91386986
l1695,40.73490106,-74.02931213
l7649,40.7406566,-73.99017334
l5968,40.73902552,-73.99299166
l353,40.61740978,-73.95989862
l7152,40.80292756,-74.0001297
l6629,40.93381132,-73.89799118
l6633,40.74261579,-74.00707427
l3818,40.87081138,-73.98883224
l5573,40.85762068,-73.89990805
l4493,40.75455195,-73.97195763
l7814,40.74598176,-73.95361626
l9613,40.777088,-73.95372900000002
l2121,40.77538427,-73.95314271
l5265,40.78234961,-73.98045187
l7046,40.75076888,-74.02514372
l7470,40.80275268,-74.013111
l6804,40.80044474,-74.01404633
l1237,40.72504971,-73.9968596
l2545,40.67282273,-73.99241777
l6183,40.77972962,-73.9822138
l9191,40.80193086,-74.01348399
l2384,40.67993866,-73.92109918
l1535,40.92542993,-73.965379
l9714,40.7641734,-73.96695848
l5993,40.78942134,-74.04412942
l2203,40.81669915,-74.07417334
l1904,40.76786088,-73.9161791
l6490,40.72442401,-74.03644127
l5212,40.7553626,-73.88811443
l7610,40.76195099,-73.9184618
l6791,40.76791821,-73.91597241
l3931,40.75736154,-73.89482953
l4977,40.76775997,-73.91594
l6011,40.75184107,-73.98216963
l5837,40.71043968,-73.948771
l8551,40.76771599,-73.98180058
l5243,40.97792958,-74.06322797
l9171,40.669635,-73.95052
l2506,40.74663922,-73.98150444
l9668,40.737694,-73.997635
l7244,40.74190346,-74.05138125
l8473,40.72165222,-73.84907673
l3774,40.72461184,-73.99843201
l4734,40.75053654,-73.93951539
l8064,40.80481061,-74.01542924
l9828,40.6680419,-73.97978783
l6461,40.59867425,-73.98926137
l9073,40.729671,-73.95093299999998
l8680,40.66144684,-74.108233
l4701,40.76280834,-74.21647377
l6690,40.81184598,-74.07886565
l470,40.80323038,-73.9670618
l7089,40.71621067,-74.016537
l8070,40.72709616,-73.85378838
l7223,40.72631768,-73.9960447
l9310,40.72777912,-74.04381752
l8392,40.83190512,-73.92505468
l1755,40.88822292,-73.91164355
l8475,40.77780872,-73.97858087
l5266,40.72233146,-73.9833498
l628,40.86236866,-74.22758209
l6271,40.74802836,-73.98781515
l7621,40.88253364,-74.11303997
l6193,40.72016267,-73.84013452
l7830,40.87056442,-74.10542839
l7204,40.765259,-73.976405
l9153,40.75264939,-73.910857
l8810,40.76571342,-73.91872814
l5855,40.70232198,-73.81429346
l6006,40.87686732,-73.87220283
l7578,40.74555516,-73.90348434
l3048,40.75003711,-73.97648602
l643,40.96544643,-74.06296408
l2327,40.75453842,-73.98646648
l4713,40.75757731,-73.98620822
l2300,40.87357786,-73.90859127
l7874,40.81413524,-74.16125100000002
l7928,40.729391,-73.99203627
l9653,40.73884995,-73.99431159
l9855,40.776535,-74.013449
l3039,40.69114925,-73.76555443
l9307,40.74554479,-73.90331854
l8556,40.84077614,-73.94296536
l7352,40.88996745,-73.89845542
l7669,40.80781949,-74.00903106
l3247,40.7271903,-73.98609918
l3649,40.72891738,-74.04134989
l7753,40.75640173,-73.96820972
l8407,40.770116,-73.951458
l2614,40.61801637,-73.95954251
l7199,40.75821,-73.917423
l3204,40.752515,-73.785977
l9547,40.679334,-73.968326
l6708,40.7930214,-73.97316866
l8476,40.72936105,-73.98720681
l7548,40.77633304,-73.95268679
l349,40.74518078,-73.97943602
l4444,40.72075185,-73.84438456
l1901,40.69480989,-73.99426103
l9596,40.74247745,-74.02943015
l587,40.96517163,-74.06274608
l6283,40.7203734,-73.95026693
l7132,40.81890636,-74.00073895
l9096,40.75204992,-73.99408777
l7743,40.62689168,-74.07583115
l2368,40.75167776,-73.99120687
l9928,40.71303805,-73.94418805
l8831,40.75900599,-73.99438619
l9469,40.71364375,-73.9012903
l9980,40.72174948,-73.99350815
l1884,40.96516606,-74.06289524
l9399,40.7462185,-74.0086179
l1610,40.96183294,-74.06030221
l6493,40.77712876,-73.95542149
l9835,40.66389564,-73.95027841
l8758,40.72990864,-73.74504195
l4982,40.74295829,-73.99244073
l3772,40.60829783,-73.96142541
l9201,40.81081762,-74.10145942
l6009,40.81555691,-74.21878376
l8450,40.774373,-74.031237
l8191,40.72212658,-73.98347067
l5120,40.74088518,-74.17124255
l6244,40.8687831,-73.93208742
l843,40.67399629,-73.87219708
l2575,40.77466128,-73.9545318
l5085,40.81348038,-74.00185394
l2633,40.74422472,-73.98403885
l8175,40.67970393,-73.92213256
l3221,40.76936,-73.987263
l4051,40.77741106,-73.7014818
l8526,40.687241,-73.70410831
l8640,40.74858713,-73.98689117
l9871,40.76798916,-73.968452
l6125,40.77252,-73.95711700000003
l7950,40.74925179,-74.00365414
l9518,40.70481836,-74.01354137
l4413,40.78260006,-73.97871288
l8750,40.73428321,-73.87052536
l9328,40.70239172,-73.81525273
l3156,40.76094971,-73.96321621
l7488,40.767949,-73.91612099999998
l9005,40.88671245,-73.8785079
l4477,40.700051,-73.99647900000002
l9148,40.67399303,-73.87087058
l8457,40.66020904,-73.77383934
l7474,40.62566186,-73.93936614
l9060,40.77966491,-73.94636361
l9601,40.76682164,-73.91306164
l8494,40.67855511,-73.98975492
l9054,40.83607015,-73.94678839
l5018,40.7619429,-73.78896895
l7660,40.72566516,-73.98407936
l6893,40.73052246,-74.04340652
l8167,40.78090998,-73.94950349
l9522,40.81389248,-73.956868
l6013,40.66487746,-73.73492856
l7792,40.77337708,-73.97122872
l6827,40.72182733,-73.99180412
l6604,40.77792521,-73.97999847
l6984,40.72847443,-74.04444498
l6724,40.71123962,-74.01684523
l5943,40.73439941,-73.86972783
l577,40.62562269,-73.94186034
l8403,40.72376552,-73.97915479999998
l9271,40.74720557,-73.99339912
l7568,40.72680554,-73.99445506
l1624,40.8242984,-73.8927022
l760,40.8340978,-73.94526722
l5748,40.80094934,-73.95228744
l8937,40.73081717,-73.9764975
l9949,40.95707172,-73.96585073
l3712,40.64996586,-74.12832864
l7614,40.61668771,-73.97805859999998
l8117,40.80482529,-73.96628695
l9431,40.75366814,-73.98864156
l9376,40.763380100000006,-74.22989195
l9764,40.73722903,-73.86198679
l7411,40.76432384,-73.98171902
l6640,40.724557,-74.00279499999998
l4406,40.66988611,-73.9312375
l2208,40.70976869,-74.18928477
l7337,40.71054129,-74.00846870000002
l874,40.74919195,-73.98907772
l644,40.63906641,-74.21741382
l6462,40.68496,-73.93006899999997
l9299,40.75091049,-73.98206458
l8129,40.72823443,-74.00532246
l3562,40.822972,-74.21314001
l3350,40.85381451,-73.84339098
l2858,40.71610082,-73.82379974
l9830,40.68539757,-73.97773325
l9224,40.74179464,-73.99053812
l4288,40.66113868,-73.78219279
l5873,40.63179643,-73.94767812
l9236,40.80340746,-73.96707901
l4464,40.93902494,-73.88512859
l519,40.77948365,-74.23431096
l9868,40.76797298,-73.91601834
l7767,40.74864578,-73.93165588
l1142,40.76135898,-73.98041106
l9242,40.77032206,-73.8913988
l609,40.67396596,-73.88071775
l3191,40.75175358,-73.97683038
l6725,40.75153578,-73.99279654
l7412,40.76318618,-73.97678375
l6087,40.63385759,-73.73978994
l8660,40.753328,-73.914576
l7001,40.77770362,-73.98217937
l7410,40.86633341,-74.1063776
l2309,40.65544671,-73.90874419
l8389,40.72555997,-73.98446354
l4669,40.83259083,-73.91493327
l2748,40.62609242,-73.96528251
l7506,40.74787108,-73.9892212
l5564,40.74118666,-73.9890892
l8154,40.74481524,-73.93483687
l4912,40.74260869,-73.97532093
l1517,40.74154412,-74.0010144
l8992,40.73224325,-73.98184649
l3131,40.83398159,-73.87722738
l1230,40.762458,-73.96319
l2749,40.824327,-73.89258736
l8754,40.82612903,-73.89267349
l5858,40.82422009,-73.89247827
l7590,40.71303057,-73.95755101
l4926,40.73122637,-73.95257607
l8019,40.82648216,-73.89134713
l371,40.71532845,-73.94954368
l4792,40.74895377,-73.99225708
l7897,40.586289,-74.08754
l6681,40.69124650000001,-73.81213367
l9606,40.722934,-74.22688901
l6267,40.62752707,-74.07595161
l7903,40.86840351,-73.82890594
l3208,40.89295532,-73.85744923
l6688,40.74319176,-73.99109468
l7346,40.73208898,-74.19641059
l7904,40.64313558,-73.87627602
l8904,40.79369042,-73.94186034
l5188,40.6716,-73.880527
l8828,40.74277009,-74.0076828
l9106,40.8924932,-74.01238511
l8963,40.81642463,-74.00424521
l8615,40.708447,-73.939938
l2965,40.73690899,-74.03093315
l9128,40.76419882,-73.97098766
l8373,40.79247909,-73.93487706
l9862,40.5828461,-73.82006047
l6479,40.77829236,-73.98111762
l9251,40.71188979,-73.90033867
l7751,40.76029502,-73.98177762
l7473,40.79985939,-73.70091856
l1930,40.62506712,-74.07837233
l436,40.67290579,-73.87081315
l7487,40.75392454,-73.94097919
l3462,40.90756752,-74.16476367
l8610,40.78885994,-73.95403862
l9716,40.75990312,-73.99047375
l4999,40.74733338,-73.97501675
l8074,40.86633341,-74.1063776
l5980,40.76344628,-73.96523085
l8242,40.77161666,-73.86519694
l9798,40.83669552,-74.16385174
l8262,40.78571242,-74.23554036
l8590,40.73990873,-74.00607347
l9086,40.69593244,-73.74328136
l4520,40.75702819,-73.98944502
l4928,40.66624695,-73.74190168
l2304,40.85577271,-73.96678055
l6472,40.61978063,-73.96651079
l7418,40.76039072,-73.97588253
l4145,40.62409392,-73.96513901
l7342,40.5908142,-74.16541157
l7394,40.656674,-73.767862
l7633,40.75943187,-73.97035631
l9450,40.75215002,-73.98752246
l8575,40.75159314,-73.98386667
l5410,40.87674816,-73.90584479
l6807,40.69957655,-73.97543192
l9485,40.7423397,-73.98433728
